Date,Price,Open,High,Low,Vol.,Change %
2001-08-27,113.46,113.46,113.8,113.45,0.34K,0.01%
2001-08-28,113.5,113.42,114.32,113.35,1.19K,0.04%
2001-08-29,113.56,113.43,113.7,113.11,0.45K,0.05%
2001-08-30,112.87,113.85,113.88,112.75,0.63K,-0.61%
2001-08-31,113.54,112.97,113.82,112.72,1.16K,0.59%
2001-09-04,115.78,114.31,115.78,114.35,2.00K,1.97%
2001-09-05,115.68,115.53,115.85,115.38,0.58K,-0.09%
2001-09-06,115.04,115.7,116.14,114.9,1.19K,-0.55%
2001-09-07,114.09,114.97,115.2,113.95,1.57K,-0.83%
2001-09-10,114.64,113.89,114.85,113.98,0.02K,0.48%
2001-09-11,114.64,114.81,115.02,114.7,-,0.00%
2001-09-17,111.86,112.64,112.64,111.35,0.95K,-2.42%
2001-09-18,112.35,112.89,113.0,112.24,0.48K,0.44%
2001-09-19,112.08,112.76,112.86,111.88,0.78K,-0.24%
2001-09-20,112.37,112.4,112.62,112.16,1.01K,0.26%
2001-09-21,113.63,112.99,113.96,112.81,0.54K,1.12%
2001-09-24,113.42,113.25,113.68,113.17,0.27K,-0.18%
2001-09-25,112.7,113.37,113.43,112.46,0.28K,-0.63%
2001-09-26,112.68,112.63,113.04,112.63,0.24K,-0.02%
2001-09-27,113.5,113.21,113.62,113.03,0.39K,0.73%
2001-09-28,113.96,113.68,114.12,113.36,0.72K,0.41%
2001-10-01,113.37,114.01,114.14,113.34,0.83K,-0.52%
2001-10-02,113.38,113.52,113.8,113.2,0.49K,0.01%
2001-10-03,113.67,113.2,113.68,112.95,1.29K,0.26%
2001-10-04,113.55,113.51,113.94,113.4,0.37K,-0.11%
2001-10-05,113.3,113.51,113.48,113.08,0.90K,-0.22%
2001-10-08,112.96,113.07,113.18,112.62,0.79K,-0.30%
2001-10-09,113.78,112.79,113.81,112.85,1.61K,0.73%
2001-10-10,114.1,112.79,114.14,113.64,0.33K,0.28%
2001-10-11,114.85,114.04,115.26,114.02,0.76K,0.66%
2001-10-12,114.28,114.72,114.9,113.85,0.46K,-0.50%
2001-10-15,114.16,113.76,114.35,113.84,0.25K,-0.11%
2001-10-16,114.22,114.38,114.75,114.02,0.37K,0.05%
2001-10-17,114.78,114.53,114.91,114.1,0.36K,0.49%
2001-10-18,114.74,114.64,115.04,114.58,0.37K,-0.03%
2001-10-19,115.18,114.85,115.4,114.92,0.36K,0.38%
2001-10-22,116.1,115.18,116.38,115.28,2.50K,0.80%
2001-10-23,116.23,116.08,116.6,116.15,0.71K,0.11%
2001-10-24,115.96,115.91,116.18,115.9,0.33K,-0.23%
2001-10-25,115.89,116.12,116.45,115.45,1.71K,-0.06%
2001-10-26,115.9,115.63,116.09,115.73,0.23K,0.01%
2001-10-29,114.71,115.39,115.49,114.55,0.72K,-1.03%
2001-10-30,114.67,114.4,114.79,114.11,0.54K,-0.03%
2001-10-31,115.15,114.54,115.3,114.54,1.36K,0.42%
2001-11-01,114.65,114.9,114.95,113.92,0.70K,-0.43%
2001-11-02,114.73,114.5,114.92,114.35,0.01K,0.07%
2001-11-05,115.25,115.09,115.54,115.09,0.28K,0.45%
2001-11-06,115.03,115.04,115.28,114.9,0.26K,-0.19%
2001-11-07,115.25,114.57,115.32,114.45,0.76K,0.19%
2001-11-08,115.38,114.94,115.65,114.75,0.47K,0.11%
2001-11-09,115.32,115.44,115.57,115.2,0.15K,-0.05%
2001-11-12,115.55,115.27,115.55,115.3,0.02K,0.20%
2001-11-13,116.62,115.9,116.84,116.01,11.42K,0.93%
2001-11-14,116.4,116.7,117.05,116.3,0.60K,-0.19%
2001-11-15,116.74,116.62,116.8,116.3,0.55K,0.29%
2001-11-16,116.53,116.42,116.64,116.32,0.62K,-0.18%
2001-11-19,116.74,116.79,117.42,116.83,0.61K,0.18%
2001-11-20,116.81,116.71,117.0,116.62,0.53K,0.06%
2001-11-21,117.34,117.02,117.6,117.03,-,0.45%
2001-11-23,117.47,117.47,117.98,117.13,1.75K,0.11%
2001-11-26,117.17,117.2,117.38,116.92,0.33K,-0.26%
2001-11-27,116.98,117.04,117.4,116.93,0.55K,-0.16%
2001-11-28,116.23,116.64,116.8,116.2,4.18K,-0.64%
2001-11-29,116.25,116.36,116.55,115.78,7.28K,0.02%
2001-11-30,115.55,116.33,116.6,115.27,3.88K,-0.60%
2001-12-03,116.07,115.63,116.3,115.65,3.28K,0.45%
2001-12-04,116.12,116.07,116.2,116.0,0.25K,0.04%
2001-12-05,116.52,115.82,116.7,115.82,2.43K,0.34%
2001-12-06,115.67,116.4,116.5,115.63,1.96K,-0.73%
2001-12-07,116.15,115.77,116.28,115.77,0.92K,0.41%
2001-12-10,116.28,116.03,116.8,116.1,0.86K,0.11%
2001-12-11,116.08,116.07,116.33,116.02,2.87K,-0.17%
2001-12-12,115.34,115.47,115.78,115.33,0.50K,-0.64%
2001-12-13,115.8,115.35,115.9,115.25,0.20K,0.40%
2001-12-14,114.9,115.46,115.46,114.86,0.32K,-0.78%
2001-12-17,114.84,114.97,115.08,114.8,0.00K,-0.05%
2001-12-18,115.67,115.74,115.95,115.6,0.45K,0.72%
2001-12-19,116.07,115.86,116.28,115.81,0.77K,0.35%
2001-12-20,116.12,116.15,116.48,116.1,0.44K,0.04%
2001-12-21,117.41,116.31,117.6,116.31,4.85K,1.11%
2001-12-24,118.54,117.1,118.85,117.2,1.51K,0.96%
2001-12-26,118.43,118.37,118.68,118.33,1.26K,-0.09%
2001-12-27,118.08,118.43,118.45,117.7,0.62K,-0.30%
2001-12-28,117.82,118.08,118.34,117.78,0.32K,-0.22%
2001-12-31,117.21,117.64,117.75,116.98,1.81K,-0.52%
2002-01-02,116.27,116.81,116.91,116.0,2.58K,-0.80%
2002-01-03,116.54,116.25,116.8,116.1,0.55K,0.23%
2002-01-04,116.75,116.46,116.99,116.45,0.30K,0.18%
2002-01-07,116.97,116.34,117.45,116.34,0.53K,0.19%
2002-01-08,117.23,117.33,117.58,117.19,0.24K,0.22%
2002-01-09,117.39,117.2,117.8,117.17,0.38K,0.14%
2002-01-10,117.33,117.07,117.35,117.02,0.21K,-0.05%
2002-01-11,117.02,117.14,117.38,117.01,0.21K,-0.26%
2002-01-14,116.86,116.85,117.1,116.75,0.26K,-0.14%
2002-01-15,117.7,117.04,117.75,116.92,4.25K,0.72%
2002-01-16,117.95,117.82,118.07,117.78,0.77K,0.21%
2002-01-17,118.19,117.98,118.4,118.05,0.25K,0.20%
2002-01-18,117.86,118.37,118.45,117.85,0.00K,-0.28%
2002-01-22,118.05,118.11,118.54,118.04,0.68K,0.16%
2002-01-23,118.84,117.91,118.97,117.92,1.10K,0.67%
2002-01-24,118.96,118.74,119.01,118.67,0.47K,0.10%
2002-01-25,120.18,118.79,120.3,118.73,1.90K,1.03%
2002-01-28,120.33,119.95,120.8,120.04,0.55K,0.12%
2002-01-29,119.89,120.1,120.37,119.71,1.41K,-0.37%
2002-01-30,120.05,119.75,120.24,119.51,2.41K,0.13%
2002-01-31,120.59,120.01,120.6,119.76,1.03K,0.45%
2002-02-01,119.98,120.45,120.55,119.85,0.84K,-0.51%
2002-02-04,119.09,120.03,120.08,118.96,2.16K,-0.74%
2002-02-05,119.6,119.01,119.86,119.01,0.78K,0.43%
2002-02-06,119.55,119.76,120.05,119.33,0.67K,-0.04%
2002-02-07,119.27,119.9,119.95,119.15,1.64K,-0.23%
2002-02-08,119.2,119.11,119.35,118.96,0.95K,-0.06%
2002-02-11,118.66,119.22,119.3,118.35,2.52K,-0.45%
2002-02-12,118.42,118.48,118.75,118.3,0.38K,-0.20%
2002-02-13,118.96,118.58,119.0,118.48,0.39K,0.46%
2002-02-14,118.57,118.9,119.12,118.57,1.67K,-0.33%
2002-02-15,118.77,118.89,119.02,118.62,0.00K,0.17%
2002-02-19,118.48,119.19,119.5,118.26,5.00K,-0.24%
2002-02-20,119.07,118.26,119.15,118.35,3.06K,0.50%
2002-02-21,119.26,118.98,119.36,118.97,0.48K,0.16%
2002-02-22,118.63,119.25,119.3,118.36,2.38K,-0.53%
2002-02-25,119.21,118.61,119.23,118.57,0.34K,0.49%
2002-02-26,119.91,119.02,120.13,119.01,1.39K,0.59%
2002-02-27,119.65,119.91,120.0,119.57,0.52K,-0.22%
2002-02-28,119.28,119.65,119.85,119.18,0.72K,-0.31%
2002-03-01,119.49,119.35,119.7,119.1,0.91K,0.18%
2002-03-04,118.91,119.45,119.55,118.67,1.14K,-0.49%
2002-03-05,118.62,118.8,119.32,118.58,1.22K,-0.24%
2002-03-06,118.0,118.65,118.75,117.88,3.09K,-0.52%
2002-03-07,116.8,117.28,118.03,116.8,5.66K,-1.02%
2002-03-08,118.0,117.3,118.1,117.2,2.32K,1.03%
2002-03-11,117.79,117.92,118.07,117.59,0.96K,-0.18%
2002-03-12,117.83,117.77,118.42,117.83,1.29K,0.03%
2002-03-13,118.01,118.04,118.3,117.8,0.56K,0.15%
2002-03-14,117.34,117.59,117.62,117.06,1.17K,-0.57%
2002-03-15,117.22,117.1,117.33,116.95,0.23K,-0.10%
2002-03-18,117.69,117.61,117.64,117.64,0.01K,0.40%
2002-03-19,117.94,117.95,118.35,117.75,0.45K,0.21%
2002-03-20,117.64,118.21,118.4,117.52,0.71K,-0.25%
2002-03-21,117.92,117.55,118.08,117.52,0.63K,0.24%
2002-03-22,118.51,118.03,118.68,118.02,1.22K,0.50%
2002-03-25,118.53,118.54,118.7,118.4,0.21K,0.02%
2002-03-26,118.61,118.5,118.97,118.2,0.66K,0.07%
2002-03-27,118.91,118.59,119.0,118.63,0.73K,0.25%
2002-03-28,119.06,118.8,119.22,118.86,0.76K,0.13%
2002-04-01,118.19,118.93,118.95,117.96,4.23K,-0.73%
2002-04-02,118.24,118.41,118.49,118.05,1.29K,0.04%
2002-04-03,118.0,118.2,118.24,117.83,1.00K,-0.20%
2002-04-04,118.29,117.92,118.45,117.5,3.89K,0.25%
2002-04-05,118.06,118.16,118.35,117.85,1.05K,-0.19%
2002-04-08,118.54,118.16,118.65,118.06,1.40K,0.41%
2002-04-09,117.94,118.61,118.65,117.87,1.57K,-0.51%
2002-04-10,117.83,117.72,118.07,117.67,0.78K,-0.09%
2002-04-11,117.65,117.88,118.11,117.5,0.66K,-0.15%
2002-04-12,118.02,117.92,118.24,117.87,0.53K,0.31%
2002-04-15,117.98,117.75,118.1,117.8,0.20K,-0.03%
2002-04-16,117.73,117.9,118.02,117.43,2.66K,-0.21%
2002-04-17,116.86,117.3,117.4,116.82,4.19K,-0.74%
2002-04-18,116.65,116.68,117.08,116.44,1.36K,-0.18%
2002-04-19,116.59,116.54,116.9,116.56,0.93K,-0.05%
2002-04-22,116.7,116.78,117.0,116.65,0.53K,0.09%
2002-04-23,116.83,116.91,117.0,116.66,0.60K,0.11%
2002-04-24,116.36,116.81,116.84,116.25,1.92K,-0.40%
2002-04-25,115.75,116.15,116.2,115.58,2.13K,-0.52%
2002-04-26,115.23,115.6,115.88,115.22,2.63K,-0.45%
2002-04-29,115.13,115.15,115.4,114.93,1.00K,-0.09%
2002-04-30,115.4,115.1,115.63,115.12,2.96K,0.23%
2002-05-01,114.79,115.34,115.47,114.48,1.61K,-0.53%
2002-05-02,115.1,114.59,115.28,114.65,1.40K,0.27%
2002-05-03,113.87,115.01,115.05,113.74,1.98K,-1.07%
2002-05-06,113.87,114.07,114.18,113.85,1.17K,0.00%
2002-05-07,114.18,113.61,114.5,113.65,1.68K,0.27%
2002-05-08,115.14,114.35,115.26,114.36,2.43K,0.84%
2002-05-09,114.73,115.0,115.25,114.45,0.53K,-0.36%
2002-05-10,114.18,114.14,114.48,114.12,0.81K,-0.48%
2002-05-13,114.3,113.95,114.58,113.86,1.82K,0.11%
2002-05-14,115.25,114.82,115.45,114.83,1.75K,0.83%
2002-05-15,114.3,115.26,115.35,114.2,0.73K,-0.82%
2002-05-16,114.34,114.29,114.65,114.01,1.00K,0.03%
2002-05-17,113.18,113.85,113.99,113.05,1.19K,-1.01%
2002-05-20,112.93,113.14,113.38,112.9,1.02K,-0.22%
2002-05-21,112.94,113.38,113.4,112.83,0.79K,0.01%
2002-05-22,112.46,112.87,112.87,112.3,1.01K,-0.43%
2002-05-23,112.95,112.63,113.28,112.31,1.24K,0.44%
2002-05-24,112.89,113.06,113.45,112.75,0.00K,-0.05%
2002-05-28,112.22,112.84,112.92,112.02,1.04K,-0.59%
2002-05-29,111.57,112.2,112.3,111.54,1.55K,-0.58%
2002-05-30,111.28,111.43,111.57,110.95,2.65K,-0.26%
2002-05-31,111.91,111.36,112.27,111.33,1.53K,0.57%
2002-06-03,111.38,111.98,112.0,111.19,0.47K,-0.47%
2002-06-04,111.16,110.85,111.25,110.78,0.75K,-0.20%
2002-06-05,111.41,111.25,111.84,111.3,2.60K,0.22%
2002-06-06,110.87,111.74,111.82,110.74,1.19K,-0.48%
2002-06-07,111.08,110.68,111.18,110.62,2.43K,0.19%
2002-06-10,111.12,111.32,111.42,110.75,2.24K,0.04%
2002-06-11,110.81,111.06,111.47,110.82,1.01K,-0.28%
2002-06-12,111.1,110.8,111.1,110.78,0.25K,0.26%
2002-06-13,111.15,111.16,111.42,110.75,0.40K,0.05%
2002-06-14,110.8,110.95,111.02,110.3,0.24K,-0.31%
2002-06-17,111.0,110.82,111.16,110.94,0.32K,0.18%
2002-06-18,110.66,110.66,111.28,110.6,0.94K,-0.31%
2002-06-19,110.19,110.19,110.53,110.12,1.72K,-0.42%
2002-06-20,109.48,110.05,110.11,109.36,1.75K,-0.64%
2002-06-21,108.7,109.2,109.4,108.51,1.59K,-0.71%
2002-06-24,108.71,108.56,108.9,107.8,2.56K,0.01%
2002-06-25,108.1,108.62,109.0,108.02,1.55K,-0.56%
2002-06-26,107.15,106.72,107.63,106.47,2.21K,-0.88%
2002-06-27,106.9,107.2,107.58,106.7,1.67K,-0.23%
2002-06-28,106.55,106.74,107.3,105.97,1.24K,-0.33%
2002-07-01,106.99,106.22,107.12,106.25,1.25K,0.41%
2002-07-02,107.24,107.24,107.7,107.04,0.85K,0.23%
2002-07-03,107.55,107.43,107.95,107.35,0.85K,0.29%
2002-07-05,108.12,108.13,108.33,107.9,0.48K,0.53%
2002-07-08,106.75,106.83,107.3,106.72,0.76K,-1.27%
2002-07-09,106.05,106.57,106.7,105.98,0.75K,-0.66%
2002-07-10,106.57,105.89,106.8,105.89,0.72K,0.49%
2002-07-11,106.19,106.48,106.9,105.9,0.89K,-0.36%
2002-07-12,106.22,106.55,106.65,106.04,0.67K,0.03%
2002-07-15,105.05,105.71,105.84,104.8,1.79K,-1.10%
2002-07-16,104.85,105.0,105.1,104.35,0.97K,-0.19%
2002-07-17,104.78,104.3,105.38,104.34,1.17K,-0.07%
2002-07-18,104.85,104.9,105.35,104.82,0.31K,0.07%
2002-07-19,104.42,104.12,104.57,104.12,0.56K,-0.41%
2002-07-22,105.13,104.64,105.25,104.53,0.82K,0.68%
2002-07-23,107.08,106.16,107.2,106.22,2.25K,1.85%
2002-07-24,105.87,106.58,106.74,105.77,1.15K,-1.13%
2002-07-25,105.48,105.58,105.74,105.25,0.60K,-0.37%
2002-07-26,106.89,105.57,107.02,105.54,0.72K,1.34%
2002-07-29,107.39,106.93,107.72,106.84,1.66K,0.47%
2002-07-30,107.15,107.42,107.52,106.62,0.51K,-0.22%
2002-07-31,107.7,107.21,107.8,107.18,0.97K,0.51%
2002-08-01,107.25,107.81,108.15,107.03,1.04K,-0.42%
2002-08-02,106.96,107.0,107.2,106.55,0.52K,-0.27%
2002-08-05,107.58,107.23,107.58,106.9,0.58K,0.58%
2002-08-06,108.98,108.12,109.25,108.08,1.06K,1.30%
2002-08-07,108.13,108.75,108.82,107.9,1.10K,-0.78%
2002-08-08,108.89,108.11,109.08,108.2,1.05K,0.70%
2002-08-09,108.42,108.62,108.68,108.15,0.23K,-0.43%
2002-08-12,107.61,107.91,108.2,107.48,0.45K,-0.75%
2002-08-13,107.24,107.64,107.87,107.12,0.53K,-0.34%
2002-08-14,107.04,106.63,107.1,106.35,0.86K,-0.19%
2002-08-15,106.85,107.33,107.57,106.74,0.80K,-0.18%
2002-08-16,106.89,107.09,107.27,106.58,0.27K,0.04%
2002-08-19,107.72,106.76,107.85,106.77,0.62K,0.78%
2002-08-20,107.51,107.65,108.04,107.41,0.43K,-0.19%
2002-08-21,107.28,106.98,107.8,107.06,0.32K,-0.21%
2002-08-22,108.3,107.55,108.49,107.55,0.32K,0.95%
2002-08-23,108.13,108.42,108.52,107.95,0.59K,-0.16%
2002-08-26,107.95,108.25,108.3,107.85,0.38K,-0.17%
2002-08-27,106.84,107.52,107.75,106.81,1.26K,-1.03%
2002-08-28,107.22,107.06,107.27,106.86,0.45K,0.36%
2002-08-29,106.73,106.85,106.94,106.32,1.26K,-0.46%
2002-08-30,106.87,106.57,107.2,106.58,0.01K,0.13%
2002-09-03,105.62,106.46,106.53,105.53,2.37K,-1.17%
2002-09-04,106.15,105.71,106.25,105.75,1.43K,0.50%
2002-09-05,106.02,105.62,106.35,105.6,2.83K,-0.12%
2002-09-06,106.94,106.18,106.95,106.05,1.57K,0.87%
2002-09-09,107.18,106.73,107.18,106.85,3.08K,0.22%
2002-09-10,107.56,106.82,107.82,106.83,1.45K,0.35%
2002-09-11,107.68,107.48,108.06,107.57,0.30K,0.11%
2002-09-12,107.16,107.45,107.77,107.18,0.26K,-0.48%
2002-09-13,108.06,107.03,108.25,106.98,0.47K,0.84%
2002-09-16,108.231,108.4,108.42,108.15,0.15K,0.16%
2002-09-17,108.81,108.81,109.75,108.81,1.11K,0.53%
2002-09-18,108.25,108.25,108.9,107.95,0.77K,-0.51%
2002-09-19,107.48,107.83,107.9,107.3,1.10K,-0.71%
2002-09-20,108.1,107.6,108.22,107.6,0.50K,0.58%
2002-09-23,108.41,107.97,108.6,107.56,0.47K,0.29%
2002-09-24,108.0,108.37,108.45,107.82,0.63K,-0.38%
2002-09-25,108.27,107.62,108.35,107.52,0.60K,0.25%
2002-09-26,108.15,108.06,108.53,107.85,0.51K,-0.11%
2002-09-27,107.95,108.09,108.39,107.9,0.20K,-0.18%
2002-09-30,107.26,107.45,107.54,106.86,1.63K,-0.64%
2002-10-01,107.48,107.1,107.6,107.18,0.59K,0.21%
2002-10-02,107.54,107.65,107.75,107.4,0.61K,0.06%
2002-10-03,107.36,107.35,107.54,107.1,0.33K,-0.17%
2002-10-04,108.02,107.37,108.15,107.2,1.06K,0.61%
2002-10-07,107.9,108.1,108.21,107.88,2.17K,-0.11%
2002-10-08,108.49,107.87,108.54,107.96,1.22K,0.55%
2002-10-09,107.26,108.2,108.28,107.16,1.03K,-1.13%
2002-10-10,107.6,107.33,107.7,107.07,1.05K,0.32%
2002-10-11,107.6,107.5,107.85,107.52,0.41K,0.00%
2002-10-14,107.5,107.36,107.46,107.37,0.02K,-0.09%
2002-10-15,108.12,107.55,108.25,107.64,2.28K,0.58%
2002-10-16,107.99,107.88,108.07,107.85,0.27K,-0.12%
2002-10-17,108.72,108.22,108.95,108.23,2.81K,0.68%
2002-10-18,108.87,108.75,108.89,108.5,0.60K,0.14%
2002-10-21,108.54,108.62,108.68,108.33,0.86K,-0.30%
2002-10-22,108.19,108.65,108.74,108.0,2.62K,-0.32%
2002-10-23,108.25,108.22,108.38,108.02,0.24K,0.06%
2002-10-24,108.11,108.28,108.53,108.1,0.44K,-0.13%
2002-10-25,108.17,107.95,108.2,107.9,0.34K,0.06%
2002-10-28,107.34,108.38,108.48,107.29,7.54K,-0.77%
2002-10-29,107.29,107.32,107.65,107.05,2.65K,-0.05%
2002-10-30,107.32,107.36,107.55,107.22,0.77K,0.03%
2002-10-31,106.82,107.03,107.22,106.71,2.93K,-0.47%
2002-11-01,106.25,106.71,106.79,105.9,2.60K,-0.53%
2002-11-04,106.28,106.27,106.62,106.23,0.99K,0.03%
2002-11-05,106.03,106.08,106.12,105.62,1.23K,-0.24%
2002-11-06,105.78,106.4,106.53,105.7,1.33K,-0.24%
2002-11-07,105.13,105.74,106.03,105.07,2.57K,-0.61%
2002-11-08,104.68,105.07,105.15,104.51,2.95K,-0.43%
2002-11-11,104.75,104.8,104.8,104.36,0.03K,0.07%
2002-11-12,104.82,104.92,105.12,104.7,3.91K,0.07%
2002-11-13,105.27,104.9,105.45,104.91,0.77K,0.43%
2002-11-14,105.42,105.3,105.62,104.98,0.41K,0.14%
2002-11-15,105.19,105.51,105.77,105.1,0.96K,-0.22%
2002-11-18,105.38,105.24,105.5,105.25,0.32K,0.18%
2002-11-19,105.8,105.24,106.07,104.85,2.40K,0.40%
2002-11-20,106.05,105.88,106.21,105.72,0.88K,0.24%
2002-11-21,105.93,105.82,106.24,105.74,1.71K,-0.11%
2002-11-22,106.28,105.71,106.36,105.74,1.27K,0.33%
2002-11-25,106.69,106.33,106.93,106.34,1.24K,0.39%
2002-11-26,106.65,106.61,106.85,106.4,0.55K,-0.04%
2002-11-27,106.89,106.61,107.1,106.6,1.60K,0.23%
2002-11-29,106.5,106.62,106.73,106.35,0.88K,-0.36%
2002-12-02,106.45,106.59,107.38,106.28,4.92K,-0.05%
2002-12-03,106.44,106.46,106.52,106.1,1.82K,-0.01%
2002-12-04,106.24,106.03,106.28,105.87,1.17K,-0.19%
2002-12-05,106.19,106.09,106.45,106.0,0.61K,-0.05%
2002-12-06,105.38,106.02,106.15,104.95,4.11K,-0.76%
2002-12-09,105.27,105.15,105.5,105.18,4.36K,-0.10%
2002-12-10,105.4,105.28,105.55,104.91,2.94K,0.12%
2002-12-11,105.37,105.3,105.56,105.27,3.12K,-0.03%
2002-12-12,104.53,105.1,105.15,104.48,0.93K,-0.80%
2002-12-13,103.98,104.32,104.42,103.94,1.01K,-0.53%
2002-12-16,104.52,104.33,104.78,104.34,1.24K,0.52%
2002-12-17,104.0,103.94,104.38,103.58,3.28K,-0.50%
2002-12-18,104.1,104.15,104.4,104.02,1.39K,0.10%
2002-12-19,103.98,104.09,104.48,103.82,1.18K,-0.12%
2002-12-20,104.0,103.94,104.12,103.9,0.44K,0.02%
2002-12-23,104.08,103.62,104.48,103.52,1.30K,0.08%
2002-12-24,103.68,103.92,104.05,103.56,0.54K,-0.38%
2002-12-26,103.2,103.35,103.55,103.18,0.88K,-0.46%
2002-12-27,102.78,103.18,103.32,102.78,0.63K,-0.41%
2002-12-30,102.46,102.83,102.93,102.44,2.02K,-0.31%
2002-12-31,102.26,102.53,102.65,102.26,0.82K,-0.20%
2003-01-02,103.47,102.71,103.67,102.4,3.28K,1.18%
2003-01-03,102.86,103.36,103.56,102.72,0.88K,-0.59%
2003-01-06,102.39,102.6,102.66,102.12,1.02K,-0.46%
2003-01-07,102.94,102.67,103.07,102.6,0.95K,0.54%
2003-01-08,102.24,102.85,103.34,101.82,1.04K,-0.68%
2003-01-09,102.29,101.91,102.55,101.95,0.72K,0.05%
2003-01-10,101.56,102.15,102.23,101.55,1.00K,-0.71%
2003-01-13,101.83,101.71,102.0,101.65,0.48K,0.27%
2003-01-14,101.53,101.7,101.71,101.3,0.52K,-0.29%
2003-01-15,101.69,101.75,102.03,101.37,0.70K,0.16%
2003-01-16,101.12,101.48,101.62,100.95,0.64K,-0.56%
2003-01-17,100.89,101.03,101.1,100.62,0.60K,-0.23%
2003-01-21,100.47,101.12,101.26,100.4,1.00K,-0.42%
2003-01-22,100.53,100.39,100.79,100.4,0.50K,0.06%
2003-01-23,100.17,100.35,100.43,99.98,0.91K,-0.36%
2003-01-24,99.45,99.86,100.15,99.41,1.75K,-0.72%
2003-01-27,99.54,99.44,99.99,99.05,1.08K,0.09%
2003-01-28,99.74,99.98,100.0,99.6,1.37K,0.20%
2003-01-29,99.53,99.26,99.75,99.15,1.06K,-0.21%
2003-01-30,99.75,99.74,100.3,99.65,2.00K,0.22%
2003-01-31,100.14,99.59,100.47,99.57,1.48K,0.39%
2003-02-03,100.12,100.46,100.7,100.0,1.35K,-0.02%
2003-02-04,99.29,99.77,99.86,99.12,1.25K,-0.83%
2003-02-05,99.9,99.0,100.34,98.87,2.48K,0.61%
2003-02-06,99.69,99.78,99.92,99.51,0.49K,-0.21%
2003-02-07,99.77,100.03,100.5,99.7,1.55K,0.08%
2003-02-10,100.48,99.77,100.64,99.86,1.93K,0.71%
2003-02-11,100.62,100.63,101.1,100.4,1.79K,0.14%
2003-02-12,100.73,100.52,100.85,100.25,1.05K,0.11%
2003-02-13,99.72,100.1,100.46,99.6,1.71K,-1.00%
2003-02-14,100.25,99.7,100.3,99.72,1.15K,0.53%
2003-02-18,100.7,100.37,100.75,100.38,0.53K,0.45%
2003-02-19,100.18,100.45,100.55,100.1,0.31K,-0.52%
2003-02-20,99.65,100.05,100.15,99.55,1.33K,-0.53%
2003-02-21,100.25,99.67,100.36,99.53,1.24K,0.60%
2003-02-24,99.74,100.19,100.3,99.66,1.00K,-0.51%
2003-02-25,99.91,99.68,100.16,99.5,1.20K,0.17%
2003-02-26,99.69,100.07,100.21,99.55,0.46K,-0.22%
2003-02-27,99.87,99.66,100.16,99.35,1.97K,0.18%
2003-02-28,99.81,100.04,100.08,99.71,2.15K,-0.06%
2003-03-03,99.18,99.75,99.82,99.08,3.21K,-0.63%
2003-03-04,99.16,98.92,99.2,98.83,2.70K,-0.02%
2003-03-05,98.29,98.32,98.6,98.16,2.46K,-0.88%
2003-03-06,98.37,98.4,98.68,98.1,1.43K,0.08%
2003-03-07,98.1,98.01,98.3,97.62,4.55K,-0.27%
2003-03-10,97.92,97.93,98.03,97.74,6.08K,-0.18%
2003-03-11,98.08,97.9,98.13,97.63,2.18K,0.16%
2003-03-12,98.19,98.02,98.39,97.9,1.88K,0.11%
2003-03-13,99.61,98.88,99.66,98.86,1.17K,1.45%
2003-03-14,100.05,99.53,100.42,99.5,0.83K,0.44%
2003-03-17,99.69,99.32,99.68,99.32,0.12K,-0.36%
2003-03-18,101.4,101.3,102.06,101.3,1.91K,1.72%
2003-03-19,102.11,101.45,102.15,101.23,1.20K,0.70%
2003-03-20,101.63,101.46,101.88,101.2,1.54K,-0.47%
2003-03-21,102.45,101.68,102.68,101.72,1.48K,0.81%
2003-03-24,101.43,101.89,102.04,101.25,2.13K,-1.00%
2003-03-25,101.37,101.4,101.49,100.82,1.54K,-0.06%
2003-03-26,101.07,101.19,101.47,100.89,0.38K,-0.30%
2003-03-27,101.12,100.95,101.18,100.56,0.64K,0.05%
2003-03-28,100.35,101.0,101.16,100.23,4.32K,-0.76%
2003-03-31,99.49,100.4,100.42,99.3,2.12K,-0.86%
2003-04-01,99.58,99.34,99.8,99.3,0.93K,0.09%
2003-04-02,100.55,99.17,100.69,99.17,1.38K,0.97%
2003-04-03,100.78,100.5,101.09,100.35,0.80K,0.23%
2003-04-04,100.88,100.43,101.18,100.41,0.50K,0.10%
2003-04-07,101.48,101.25,102.19,101.25,1.06K,0.59%
2003-04-08,100.9,100.96,101.4,100.9,0.88K,-0.57%
2003-04-09,100.53,100.79,101.24,100.39,2.00K,-0.37%
2003-04-10,100.2,100.5,100.53,99.85,1.00K,-0.33%
2003-04-11,100.56,100.17,100.98,100.2,0.96K,0.36%
2003-04-14,100.31,100.65,100.76,100.01,0.74K,-0.25%
2003-04-15,100.05,100.26,100.6,100.0,0.55K,-0.26%
2003-04-16,99.29,100.22,100.22,99.22,1.18K,-0.76%
2003-04-17,99.56,99.32,99.65,99.02,2.79K,0.27%
2003-04-21,99.9,99.5,100.15,99.5,1.23K,0.34%
2003-04-22,98.99,99.89,99.95,98.68,2.67K,-0.91%
2003-04-23,99.02,99.11,99.32,98.89,0.95K,0.03%
2003-04-24,98.56,99.09,99.12,98.36,1.21K,-0.46%
2003-04-25,98.62,98.45,99.14,98.42,1.01K,0.06%
2003-04-28,98.92,98.49,98.96,98.23,1.53K,0.30%
