Date,Price
2000-01-04,"1,399.40"
2000-01-05,"1,402.10"
2000-01-06,"1,403.50"
2000-01-07,"1,441.50"
2000-01-10,"1,457.60"
2000-01-11,"1,438.60"
2000-01-12,"1,432.20"
2000-01-13,"1,449.70"
2000-01-14,"1,465.20"
2000-01-18,"1,455.10"
2000-01-19,"1,455.90"
2000-01-20,"1,445.60"
2000-01-21,"1,441.40"
2000-01-24,"1,401.50"
2000-01-25,"1,410.00"
2000-01-26,"1,404.10"
2000-01-27,"1,398.60"
2000-01-28,"1,360.20"
2000-01-31,"1,394.50"
2000-02-01,"1,409.30"
2000-02-02,"1,409.10"
2000-02-03,"1,425.00"
2000-02-04,"1,424.40"
2000-02-07,"1,424.20"
2000-02-08,"1,441.70"
2000-02-09,"1,411.70"
2000-02-10,"1,416.80"
2000-02-11,"1,387.10"
2000-02-14,"1,389.90"
2000-02-15,"1,402.00"
2000-02-16,"1,387.70"
2000-02-17,"1,388.30"
2000-02-18,"1,346.10"
2000-02-22,"1,352.20"
2000-02-23,"1,360.70"
2000-02-24,"1,353.40"
2000-02-25,"1,333.40"
2000-02-28,"1,348.00"
2000-02-29,"1,366.40"
2000-03-01,"1,379.20"
2000-03-02,"1,381.80"
2000-03-03,"1,409.20"
2000-03-06,"1,391.30"
2000-03-07,"1,355.60"
2000-03-08,"1,366.70"
2000-03-09,"1,401.70"
2000-03-10,"1,395.10"
2000-03-13,"1,383.60"
2000-03-14,"1,359.20"
2000-03-15,"1,392.20"
2000-03-16,"1,458.50"
2000-03-17,"1,464.50"
2000-03-20,"1,456.60"
2000-03-21,"1,493.90"
2000-03-22,"1,500.60"
2000-03-23,"1,527.30"
2000-03-24,"1,527.50"
2000-03-27,"1,523.90"
2000-03-28,"1,507.70"
2000-03-29,"1,508.50"
2000-03-30,"1,487.90"
2000-03-31,"1,498.60"
2000-04-03,"1,506.00"
2000-04-04,"1,494.70"
2000-04-05,"1,487.40"
2000-04-06,"1,501.30"
2000-04-07,"1,516.30"
2000-04-10,"1,504.50"
2000-04-11,"1,500.60"
2000-04-12,"1,467.20"
2000-04-13,"1,440.50"
2000-04-14,"1,356.60"
2000-04-17,"1,401.40"
2000-04-18,"1,441.60"
2000-04-19,"1,427.50"
2000-04-20,"1,434.50"
2000-04-24,"1,429.90"
2000-04-25,"1,477.40"
2000-04-26,"1,461.00"
2000-04-27,"1,464.90"
2000-04-28,"1,452.40"
2000-05-01,"1,468.20"
2000-05-02,"1,446.30"
2000-05-03,"1,415.10"
2000-05-04,"1,409.60"
2000-05-05,"1,432.60"
2000-05-08,"1,424.20"
2000-05-09,"1,412.10"
2000-05-10,"1,383.00"
2000-05-11,"1,407.80"
2000-05-12,"1,421.00"
2000-05-15,"1,452.40"
2000-05-16,"1,466.00"
2000-05-17,"1,447.80"
2000-05-18,"1,437.20"
2000-05-19,"1,407.00"
2000-05-22,"1,400.70"
2000-05-23,"1,373.90"
2000-05-24,"1,399.00"
2000-05-25,"1,381.50"
2000-05-26,"1,378.00"
2000-05-30,"1,422.50"
2000-05-31,"1,420.60"
2000-06-01,"1,448.80"
2000-06-02,"1,477.30"
2000-06-05,"1,467.60"
2000-06-06,"1,457.80"
2000-06-07,"1,471.40"
2000-06-08,"1,461.70"
2000-06-09,"1,457.00"
2000-06-12,"1,446.00"
2000-06-13,"1,469.40"
2000-06-14,"1,470.50"
2000-06-15,"1,478.70"
2000-06-16,"1,464.50"
2000-06-19,"1,486.00"
2000-06-20,"1,476.00"
2000-06-21,"1,479.10"
2000-06-22,"1,452.20"
2000-06-23,"1,441.50"
2000-06-26,"1,455.30"
2000-06-27,"1,450.50"
2000-06-28,"1,454.80"
2000-06-29,"1,442.40"
2000-06-30,"1,454.60"
2000-07-05,"1,446.20"
2000-07-06,"1,456.70"
2000-07-07,"1,478.90"
2000-07-10,"1,475.60"
2000-07-11,"1,480.90"
2000-07-12,"1,492.90"
2000-07-13,"1,495.80"
2000-07-14,"1,510.00"
2000-07-17,"1,510.50"
2000-07-18,"1,493.70"
2000-07-19,"1,482.00"
2000-07-20,"1,495.60"
2000-07-21,"1,480.20"
2000-07-24,"1,464.30"
2000-07-25,"1,474.50"
2000-07-26,"1,452.40"
2000-07-27,"1,449.60"
2000-07-28,"1,419.90"
2000-07-31,"1,430.80"
2000-08-01,"1,438.10"
2000-08-02,"1,438.70"
2000-08-03,"1,452.60"
2000-08-04,"1,462.90"
2000-08-07,"1,479.30"
2000-08-08,"1,482.80"
2000-08-09,"1,472.90"
2000-08-10,"1,460.20"
2000-08-11,"1,471.80"
2000-08-14,"1,491.60"
2000-08-15,"1,484.40"
2000-08-16,"1,479.80"
2000-08-17,"1,496.10"
2000-08-18,"1,491.70"
2000-08-21,"1,499.50"
2000-08-22,"1,498.10"
2000-08-23,"1,506.00"
2000-08-24,"1,508.30"
2000-08-25,"1,506.50"
2000-08-28,"1,514.10"
2000-08-29,"1,509.80"
2000-08-30,"1,502.60"
2000-08-31,"1,517.70"
2000-09-01,"1,520.80"
2000-09-05,"1,507.10"
2000-09-06,"1,492.20"
2000-09-07,"1,502.50"
2000-09-08,"1,494.50"
2000-09-11,"1,489.30"
2000-09-12,"1,482.00"
2000-09-13,"1,484.90"
2000-09-14,"1,480.90"
2000-09-15,"1,465.80"
2000-09-18,"1,444.50"
2000-09-19,"1,459.90"
2000-09-20,"1,451.30"
2000-09-21,"1,449.00"
2000-09-22,"1,448.70"
2000-09-25,"1,439.00"
2000-09-26,"1,427.20"
2000-09-27,"1,426.60"
2000-09-28,"1,458.30"
2000-09-29,"1,436.50"
2000-10-02,"1,436.20"
2000-10-03,"1,426.50"
2000-10-04,"1,434.30"
2000-10-05,"1,436.30"
2000-10-06,"1,409.00"
2000-10-09,"1,402.00"
2000-10-10,"1,387.00"
2000-10-11,"1,364.60"
2000-10-12,"1,329.80"
2000-10-13,"1,374.20"
2000-10-16,"1,374.60"
2000-10-17,"1,350.00"
2000-10-18,"1,342.10"
2000-10-19,"1,388.80"
2000-10-20,"1,396.90"
2000-10-23,"1,395.80"
2000-10-24,"1,398.10"
2000-10-25,"1,364.90"
2000-10-26,"1,364.40"
2000-10-27,"1,379.60"
2000-10-30,"1,398.70"
2000-10-31,"1,429.40"
2000-11-01,"1,421.20"
2000-11-02,"1,428.30"
2000-11-03,"1,426.70"
2000-11-06,"1,432.20"
2000-11-07,"1,431.90"
2000-11-08,"1,409.30"
2000-11-09,"1,400.10"
2000-11-10,"1,366.00"
2000-11-13,"1,351.30"
2000-11-14,"1,383.00"
2000-11-15,"1,389.80"
2000-11-16,"1,372.30"
2000-11-17,"1,367.70"
2000-11-20,"1,342.60"
2000-11-21,"1,347.30"
2000-11-22,"1,322.40"
2000-11-27,"1,349.00"
2000-11-28,"1,336.10"
2000-11-29,"1,341.90"
2000-11-30,"1,315.00"
2000-12-01,"1,315.20"
2000-12-04,"1,325.00"
2000-12-05,"1,376.50"
2000-12-06,"1,351.50"
2000-12-07,"1,343.50"
2000-12-08,"1,369.90"
2000-12-11,"1,380.20"
2000-12-12,"1,371.20"
2000-12-13,"1,360.00"
2000-12-14,"1,340.90"
2000-12-15,"1,312.20"
2000-12-18,"1,322.70"
2000-12-19,"1,305.60"
2000-12-20,"1,264.70"
2000-12-21,"1,274.90"
2000-12-22,"1,306.00"
2000-12-26,"1,315.20"
2000-12-27,"1,328.90"
2000-12-28,"1,334.20"
2000-12-29,"1,320.30"
2001-01-02,"1,283.30"
2001-01-03,"1,347.60"
2001-01-04,"1,333.30"
2001-01-05,"1,298.30"
2001-01-08,"1,295.90"
2001-01-09,"1,300.80"
2001-01-10,"1,313.30"
2001-01-11,"1,326.80"
2001-01-12,"1,318.30"
2001-01-16,"1,326.70"
2001-01-17,"1,329.50"
2001-01-18,"1,348.00"
2001-01-19,"1,342.50"
2001-01-22,"1,342.90"
2001-01-23,"1,360.40"
2001-01-24,"1,364.30"
2001-01-25,"1,357.50"
2001-01-26,"1,355.00"
2001-01-29,"1,364.20"
2001-01-30,"1,373.70"
2001-01-31,"1,366.00"
2001-02-01,"1,373.50"
2001-02-02,"1,349.50"
2001-02-05,"1,354.30"
2001-02-06,"1,352.30"
2001-02-07,"1,340.90"
2001-02-08,"1,332.50"
2001-02-09,"1,314.80"
2001-02-12,"1,330.30"
2001-02-13,"1,318.80"
2001-02-14,"1,315.90"
2001-02-15,"1,326.60"
2001-02-16,"1,301.50"
2001-02-20,"1,278.90"
2001-02-21,"1,255.30"
2001-02-22,"1,252.80"
2001-02-23,"1,245.90"
2001-02-26,"1,267.70"
2001-02-27,"1,257.90"
2001-02-28,"1,239.90"
2001-03-01,"1,241.20"
2001-03-02,"1,234.20"
2001-03-05,"1,241.40"
2001-03-06,"1,253.80"
2001-03-07,"1,261.90"
2001-03-08,"1,264.70"
2001-03-09,"1,233.40"
2001-03-12,"1,180.20"
2001-03-13,"1,197.70"
2001-03-14,"1,166.70"
2001-03-15,"1,173.60"
2001-03-16,"1,150.50"
2001-03-19,"1,170.80"
2001-03-20,"1,142.60"
2001-03-21,"1,122.10"
2001-03-22,"1,117.60"
2001-03-23,"1,139.80"
2001-03-26,"1,152.70"
2001-03-27,"1,182.20"
2001-03-28,"1,153.30"
2001-03-29,"1,148.00"
2001-03-30,"1,160.30"
2001-04-02,"1,145.90"
2001-04-03,"1,106.50"
2001-04-04,"1,103.20"
2001-04-05,"1,151.40"
2001-04-06,"1,128.40"
2001-04-09,"1,137.60"
2001-04-10,"1,168.40"
2001-04-11,"1,165.90"
2001-04-12,"1,183.50"
2001-04-16,"1,179.70"
2001-04-17,"1,191.80"
2001-04-18,"1,238.20"
2001-04-19,"1,253.70"
2001-04-20,"1,243.00"
2001-04-23,"1,224.40"
2001-04-24,"1,209.50"
2001-04-25,"1,228.80"
2001-04-26,"1,234.50"
2001-04-27,"1,253.00"
2001-04-30,"1,249.50"
2001-05-01,"1,266.40"
2001-05-02,"1,267.40"
2001-05-03,"1,248.60"
2001-05-04,"1,266.60"
2001-05-07,"1,263.50"
2001-05-08,"1,261.20"
2001-05-09,"1,255.50"
2001-05-10,"1,255.20"
2001-05-11,"1,245.70"
2001-05-14,"1,248.90"
2001-05-15,"1,249.40"
2001-05-16,"1,285.00"
2001-05-17,"1,288.50"
2001-05-18,"1,292.00"
2001-05-21,"1,312.80"
2001-05-22,"1,309.40"
2001-05-23,"1,289.00"
2001-05-24,"1,293.20"
2001-05-25,"1,277.90"
2001-05-29,"1,267.90"
2001-05-30,"1,248.10"
2001-05-31,"1,255.80"
2001-06-01,"1,260.70"
2001-06-04,"1,267.10"
2001-06-05,"1,283.60"
2001-06-06,"1,270.00"
2001-06-07,"1,277.00"
2001-06-08,"1,265.00"
2001-06-11,"1,254.40"
2001-06-12,"1,255.80"
2001-06-13,"1,241.60"
2001-06-14,"1,219.90"
2001-06-15,"1,214.40"
2001-06-18,"1,208.40"
2001-06-19,"1,212.60"
2001-06-20,"1,223.10"
2001-06-21,"1,237.00"
2001-06-22,"1,225.30"
2001-06-25,"1,218.60"
2001-06-26,"1,216.80"
2001-06-27,"1,211.10"
2001-06-28,"1,226.20"
2001-06-29,"1,224.40"
2001-07-02,"1,236.70"
2001-07-03,"1,234.50"
2001-07-05,"1,219.20"
2001-07-06,"1,190.60"
2001-07-09,"1,198.80"
2001-07-10,"1,181.50"
2001-07-11,"1,180.20"
2001-07-12,"1,208.10"
2001-07-13,"1,215.70"
2001-07-16,"1,202.50"
2001-07-17,"1,214.40"
2001-07-18,"1,207.70"
2001-07-19,"1,215.00"
2001-07-20,"1,210.80"
2001-07-23,"1,191.00"
2001-07-24,"1,171.70"
2001-07-25,"1,190.50"
2001-07-26,"1,202.90"
2001-07-27,"1,205.80"
2001-07-30,"1,204.50"
2001-07-31,"1,211.20"
2001-08-01,"1,215.90"
2001-08-02,"1,220.80"
2001-08-03,"1,214.30"
2001-08-06,"1,200.50"
2001-08-07,"1,204.40"
2001-08-08,"1,183.50"
2001-08-09,"1,183.40"
2001-08-10,"1,190.20"
2001-08-13,"1,191.30"
2001-08-14,"1,186.70"
2001-08-15,"1,178.00"
2001-08-16,"1,181.70"
2001-08-17,"1,162.00"
2001-08-20,"1,171.40"
2001-08-21,"1,157.30"
2001-08-22,"1,165.30"
2001-08-23,"1,162.10"
2001-08-24,"1,184.90"
2001-08-27,"1,179.20"
2001-08-28,"1,161.50"
2001-08-29,"1,148.60"
2001-08-30,"1,129.00"
2001-08-31,"1,133.60"
2001-09-04,"1,132.90"
2001-09-05,"1,131.70"
2001-09-06,"1,106.40"
2001-09-07,"1,085.80"
2001-09-10,"1,092.50"
2001-09-11,
2001-09-14,
2001-09-17,"1,038.80"
2001-09-18,"1,032.70"
2001-09-19,"1,016.10"
2001-09-20,984.50
2001-09-21,965.80
2001-09-24,"1,003.50"
2001-09-25,"1,012.30"
2001-09-26,"1,007.00"
2001-09-27,"1,018.60"
2001-09-28,"1,040.90"
2001-10-01,"1,038.50"
2001-10-02,"1,051.30"
2001-10-03,"1,072.30"
2001-10-04,"1,069.60"
2001-10-05,"1,071.40"
2001-10-08,"1,062.40"
2001-10-09,"1,056.80"
2001-10-10,"1,081.00"
2001-10-11,"1,097.40"
2001-10-12,"1,091.70"
2001-10-15,"1,090.00"
2001-10-16,"1,097.50"
2001-10-17,"1,077.10"
2001-10-18,"1,068.60"
2001-10-19,"1,073.50"
2001-10-22,"1,089.90"
2001-10-23,"1,084.80"
2001-10-24,"1,085.20"
2001-10-25,"1,100.10"
2001-10-26,"1,104.60"
2001-10-29,"1,078.30"
2001-10-30,"1,059.80"
2001-10-31,"1,059.80"
2001-11-01,"1,084.10"
2001-11-02,"1,087.20"
2001-11-05,"1,102.80"
2001-11-06,"1,118.90"
2001-11-07,"1,115.80"
2001-11-08,"1,118.50"
2001-11-09,"1,120.30"
2001-11-12,"1,118.30"
2001-11-13,"1,139.10"
2001-11-14,"1,141.20"
2001-11-15,"1,142.20"
2001-11-16,"1,138.70"
2001-11-19,"1,151.10"
2001-11-20,"1,142.70"
2001-11-21,"1,137.00"
2001-11-26,"1,157.40"
2001-11-27,"1,149.50"
2001-11-28,"1,128.50"
2001-11-29,"1,140.20"
2001-11-30,"1,139.50"
2001-12-03,"1,129.90"
2001-12-04,"1,144.80"
2001-12-05,"1,170.30"
2001-12-06,"1,167.10"
2001-12-07,"1,158.30"
2001-12-10,"1,139.90"
2001-12-11,"1,136.80"
2001-12-12,"1,137.10"
2001-12-13,"1,119.40"
2001-12-14,"1,123.10"
2001-12-17,"1,134.40"
2001-12-18,"1,142.90"
2001-12-19,"1,149.60"
2001-12-20,"1,139.90"
2001-12-21,"1,144.90"
2001-12-26,"1,149.40"
2001-12-27,"1,157.10"
2001-12-28,"1,161.00"
2001-12-31,"1,148.10"
2002-01-02,"1,154.70"
2002-01-03,"1,165.30"
2002-01-04,"1,172.50"
2002-01-07,"1,164.90"
2002-01-08,"1,160.70"
2002-01-09,"1,155.10"
2002-01-10,"1,156.50"
2002-01-11,"1,145.60"
2002-01-14,"1,138.40"
2002-01-15,"1,146.20"
2002-01-16,"1,127.60"
2002-01-17,"1,138.90"
2002-01-18,"1,127.60"
2002-01-22,"1,119.30"
2002-01-23,"1,128.20"
2002-01-24,"1,132.20"
2002-01-25,"1,133.30"
2002-01-28,"1,133.10"
2002-01-29,"1,100.60"
2002-01-30,"1,113.60"
2002-01-31,"1,130.20"
2002-02-01,"1,122.20"
2002-02-04,"1,094.40"
2002-02-05,"1,090.00"
2002-02-06,"1,083.50"
2002-02-07,"1,080.20"
2002-02-08,"1,096.20"
2002-02-11,"1,111.90"
2002-02-12,"1,107.50"
2002-02-13,"1,118.50"
2002-02-14,"1,116.50"
2002-02-15,"1,104.20"
2002-02-19,"1,083.30"
2002-02-20,"1,098.00"
2002-02-21,"1,081.00"
2002-02-22,"1,089.80"
2002-02-25,"1,109.40"
2002-02-26,"1,109.40"
2002-02-27,"1,109.90"
2002-02-28,"1,106.70"
2002-03-01,"1,131.80"
2002-03-04,"1,153.80"
2002-03-05,"1,146.10"
2002-03-06,"1,162.80"
2002-03-07,"1,157.50"
2002-03-08,"1,164.30"
2002-03-11,"1,168.30"
2002-03-12,"1,165.60"
2002-03-13,"1,154.10"
2002-03-14,"1,153.00"
2002-03-15,"1,166.20"
2002-03-18,"1,165.50"
2002-03-19,"1,170.30"
2002-03-20,"1,151.80"
2002-03-21,"1,153.60"
2002-03-22,"1,148.70"
2002-03-25,"1,131.90"
2002-03-26,"1,138.50"
2002-03-27,"1,144.60"
2002-03-28,"1,147.40"
2002-04-01,"1,146.50"
2002-04-02,"1,136.80"
2002-04-03,"1,125.40"
2002-04-04,"1,126.30"
2002-04-05,"1,122.70"
2002-04-08,"1,125.30"
2002-04-09,"1,117.80"
2002-04-10,"1,130.50"
2002-04-11,"1,103.70"
2002-04-12,"1,111.00"
2002-04-15,"1,102.50"
2002-04-16,"1,128.40"
2002-04-17,"1,126.10"
2002-04-18,"1,124.50"
2002-04-19,"1,125.20"
2002-04-22,"1,107.80"
2002-04-23,"1,101.00"
2002-04-24,"1,093.10"
2002-04-25,"1,091.50"
2002-04-26,"1,076.30"
2002-04-29,"1,065.50"
2002-04-30,"1,076.90"
2002-05-01,"1,086.50"
2002-05-02,"1,084.60"
2002-05-03,"1,073.40"
2002-05-06,"1,052.70"
2002-05-07,"1,049.50"
2002-05-08,"1,088.80"
2002-05-09,"1,073.00"
2002-05-10,"1,055.00"
2002-05-13,"1,074.60"
2002-05-14,"1,097.30"
2002-05-15,"1,091.10"
2002-05-16,"1,098.20"
2002-05-17,"1,106.60"
2002-05-20,"1,091.90"
2002-05-21,"1,079.90"
2002-05-22,"1,086.00"
2002-05-23,"1,097.10"
2002-05-24,"1,083.80"
2002-05-28,"1,074.50"
2002-05-29,"1,067.70"
2002-05-30,"1,064.70"
2002-05-31,"1,067.10"
2002-06-03,"1,040.70"
2002-06-04,"1,040.70"
2002-06-05,"1,049.90"
2002-06-06,"1,029.20"
2002-06-07,"1,027.50"
2002-06-10,"1,030.70"
2002-06-11,"1,013.60"
2002-06-12,"1,020.30"
2002-06-13,"1,009.60"
2002-06-14,"1,007.30"
2002-06-17,"1,036.20"
2002-06-18,"1,037.10"
2002-06-19,"1,020.00"
2002-06-20,"1,006.30"
2002-06-21,989.10
2002-06-24,992.70
2002-06-25,976.10
2002-06-26,973.50
2002-06-27,990.60
2002-06-28,989.80
2002-07-01,968.60
2002-07-02,948.10
2002-07-03,954.00
2002-07-08,977.00
2002-07-09,952.80
2002-07-10,920.50
2002-07-11,927.40
2002-07-12,921.40
2002-07-15,917.90
2002-07-16,901.00
2002-07-17,906.00
2002-07-18,881.60
2002-07-19,847.80
2002-07-22,819.90
2002-07-23,797.70
2002-07-24,843.40
2002-07-25,838.70
2002-07-26,852.80
2002-07-29,899.00
2002-07-30,902.80
2002-07-31,911.60
2002-08-01,884.70
2002-08-02,864.20
2002-08-05,834.60
2002-08-06,859.60
2002-08-07,876.80
2002-08-08,905.50
2002-08-09,908.60
2002-08-12,903.80
2002-08-13,884.20
2002-08-14,919.60
2002-08-15,930.20
2002-08-16,928.80
2002-08-19,950.70
2002-08-20,937.40
2002-08-21,949.40
2002-08-22,962.70
2002-08-23,940.90
2002-08-26,948.00
2002-08-27,934.80
2002-08-28,917.90
2002-08-29,917.80
2002-08-30,916.10
2002-09-03,878.00
2002-09-04,893.40
2002-09-05,879.10
2002-09-06,893.90
2002-09-09,903.00
2002-09-10,909.60
2002-09-11,909.50
2002-09-12,886.90
2002-09-13,889.80
2002-09-16,891.10
2002-09-17,873.50
2002-09-18,869.50
2002-09-19,843.30
2002-09-20,845.40
2002-09-23,833.70
2002-09-24,819.30
2002-09-25,839.70
2002-09-26,855.00
2002-09-27,827.40
2002-09-30,815.30
2002-10-01,847.90
2002-10-02,827.90
2002-10-03,819.00
2002-10-04,800.60
2002-10-07,785.30
2002-10-08,798.50
2002-10-09,776.80
2002-10-10,803.90
2002-10-11,835.30
2002-10-14,841.40
2002-10-15,881.30
2002-10-16,860.00
2002-10-17,879.20
2002-10-18,884.40
2002-10-21,899.70
2002-10-22,890.20
2002-10-23,896.10
2002-10-24,882.50
2002-10-25,897.60
2002-10-28,890.20
2002-10-29,882.10
2002-10-30,890.70
2002-10-31,885.80
2002-11-01,901.00
2002-11-04,908.40
2002-11-05,915.40
2002-11-06,923.80
2002-11-07,902.60
2002-11-08,894.70
2002-11-11,876.20
2002-11-12,883.00
2002-11-13,882.50
2002-11-14,904.30
2002-11-15,909.80
2002-11-18,900.40
2002-11-19,896.70
2002-11-20,914.10
2002-11-21,933.80
2002-11-22,930.50
2002-11-25,932.90
2002-11-26,913.30
2002-11-27,938.90
2002-12-02,934.50
2002-12-03,920.80
2002-12-04,917.60
2002-12-05,906.50
2002-12-06,912.20
2002-12-09,892.00
2002-12-10,904.50
2002-12-11,905.00
2002-12-12,901.60
2002-12-13,889.50
2002-12-16,910.40
2002-12-17,903.00
2002-12-18,891.10
2002-12-19,884.20
2002-12-20,895.80
2002-12-23,897.40
2002-12-24,892.50
2002-12-26,889.70
2002-12-27,875.40
2002-12-30,879.40
2002-12-31,879.80
2003-01-02,909.00
2003-01-03,908.60
2003-01-06,929.00
2003-01-07,922.90
2003-01-08,909.90
2003-01-09,927.60
2003-01-10,927.60
2003-01-13,926.30
2003-01-14,931.70
2003-01-15,918.20
2003-01-16,914.60
2003-01-17,901.80
2003-01-21,887.60
2003-01-22,878.40
2003-01-23,887.30
2003-01-24,861.40
2003-01-27,847.50
2003-01-28,858.50
2003-01-29,864.40
2003-01-30,844.60
2003-01-31,855.70
2003-02-03,860.30
2003-02-04,848.20
2003-02-05,843.60
2003-02-06,838.10
2003-02-07,829.70
2003-02-10,836.00
2003-02-11,829.20
2003-02-12,818.70
2003-02-13,817.40
2003-02-14,834.90
2003-02-18,851.20
2003-02-19,845.10
2003-02-20,837.10
2003-02-21,848.20
2003-02-24,832.60
2003-02-25,838.60
2003-02-26,827.50
2003-02-27,837.30
2003-02-28,841.10
2003-03-03,834.80
2003-03-04,822.00
2003-03-05,829.90
2003-03-06,822.10
2003-03-07,828.90
2003-03-10,807.50
2003-03-11,800.70
2003-03-12,804.20
2003-03-13,831.90
2003-03-14,833.30
2003-03-17,862.80
2003-03-18,866.50
2003-03-19,874.00
2003-03-20,875.70
2003-03-21,895.80
2003-03-24,864.20
2003-03-25,874.70
2003-03-26,870.00
2003-03-27,868.50
2003-03-28,863.50
2003-03-31,848.20
2003-04-01,858.50
2003-04-02,880.90
2003-04-03,876.50
2003-04-04,878.90
2003-04-07,879.90
2003-04-08,878.30
2003-04-09,866.00
2003-04-10,871.60
2003-04-11,868.30
2003-04-14,885.20
2003-04-15,890.80
2003-04-16,879.90
2003-04-17,893.60
2003-04-21,892.00
2003-04-22,911.40
2003-04-23,919.00
2003-04-24,911.40
2003-04-25,898.80
2003-04-28,914.80
2003-04-29,917.80
2003-04-30,916.90
2003-05-01,916.30
2003-05-02,930.10
2003-05-05,926.50
2003-05-06,934.40
2003-05-07,929.60
2003-05-08,920.30
2003-05-09,933.40
2003-05-12,945.10
2003-05-13,942.30
2003-05-14,939.30
2003-05-15,946.70
2003-05-16,944.30
2003-05-19,920.80
2003-05-20,919.70
2003-05-21,923.40
2003-05-22,931.90
2003-05-23,933.20
2003-05-27,951.50
2003-05-28,953.20
2003-05-29,949.60
2003-05-30,963.60
2003-06-02,967.00
2003-06-03,971.60
2003-06-04,986.20
2003-06-05,990.10
2003-06-06,987.80
2003-06-09,975.90
2003-06-10,984.80
2003-06-11,997.50
2003-06-12,998.50
2003-06-13,988.60
2003-06-16,"1,010.70"
2003-06-17,"1,011.70"
2003-06-18,"1,010.10"
2003-06-19,994.70
2003-06-20,995.70
2003-06-23,981.60
2003-06-24,983.50
2003-06-25,975.30
2003-06-26,985.80
2003-06-27,976.20
2003-06-30,974.50
2003-07-01,982.30
2003-07-02,993.80
2003-07-03,985.70
2003-07-07,"1,004.40"
2003-07-08,"1,007.80"
2003-07-09,"1,002.20"
2003-07-10,988.70
2003-07-11,998.10
2003-07-14,"1,003.90"
2003-07-15,"1,000.40"
2003-07-16,994.00
2003-07-17,981.70
2003-07-18,993.30
2003-07-21,978.80
2003-07-22,988.10
2003-07-23,988.60
2003-07-24,981.60
2003-07-25,998.70
2003-07-28,996.50
2003-07-29,989.30
2003-07-30,987.50
2003-07-31,990.30
2003-08-01,980.10
2003-08-04,982.80
2003-08-05,965.50
2003-08-06,967.10
2003-08-07,974.10
2003-08-08,977.60
2003-08-11,980.60
2003-08-12,990.40
2003-08-13,984.00
2003-08-14,990.50
2003-08-15,990.70
2003-08-18,999.70
2003-08-19,"1,002.40"
2003-08-20,"1,000.30"
2003-08-21,"1,003.30"
2003-08-22,993.10
2003-08-25,993.70
2003-08-26,996.70
2003-08-27,996.80
2003-08-28,"1,002.80"
2003-08-29,"1,008.00"
2003-09-02,"1,022.00"
2003-09-03,"1,026.30"
2003-09-04,"1,028.00"
2003-09-05,"1,021.40"
2003-09-08,"1,031.60"
2003-09-09,"1,023.20"
2003-09-10,"1,010.90"
2003-09-11,"1,016.40"
2003-09-12,"1,018.60"
2003-09-15,"1,014.80"
2003-09-16,"1,029.30"
2003-09-17,"1,026.00"
2003-09-18,"1,039.60"
2003-09-19,"1,036.30"
2003-09-22,"1,022.80"
2003-09-23,"1,029.00"
2003-09-24,"1,009.40"
2003-09-25,"1,003.30"
2003-09-26,996.90
2003-09-29,"1,006.60"
2003-09-30,996.00
2003-10-01,"1,018.20"
2003-10-02,"1,020.20"
2003-10-03,"1,029.80"
2003-10-06,"1,034.30"
2003-10-07,"1,039.20"
2003-10-08,"1,033.80"
2003-10-09,"1,038.70"
2003-10-10,"1,038.10"
2003-10-13,"1,045.30"
2003-10-14,"1,049.50"
2003-10-15,"1,046.80"
2003-10-16,"1,050.10"
2003-10-17,"1,039.30"
2003-10-20,"1,044.70"
2003-10-21,"1,046.00"
2003-10-22,"1,030.40"
2003-10-23,"1,033.80"
2003-10-24,"1,028.90"
2003-10-27,"1,031.10"
2003-10-28,"1,046.80"
2003-10-29,"1,048.10"
2003-10-30,"1,046.90"
2003-10-31,"1,050.70"
2003-11-03,"1,059.00"
2003-11-04,"1,053.20"
2003-11-05,"1,051.80"
2003-11-06,"1,058.00"
2003-11-07,"1,053.20"
2003-11-10,"1,047.10"
2003-11-11,"1,046.60"
2003-11-12,"1,058.60"
2003-11-13,"1,058.40"
2003-11-14,"1,050.30"
2003-11-17,"1,043.60"
2003-11-18,"1,034.20"
2003-11-19,"1,042.40"
2003-11-20,"1,033.70"
2003-11-21,"1,035.30"
2003-11-24,"1,052.10"
2003-11-25,"1,053.90"
2003-11-26,"1,058.50"
2003-12-01,"1,070.10"
2003-12-02,"1,066.60"
2003-12-03,"1,064.70"
2003-12-04,"1,069.70"
2003-12-05,"1,061.50"
2003-12-08,"1,069.30"
2003-12-09,"1,060.20"
2003-12-10,"1,059.00"
2003-12-11,"1,071.20"
2003-12-12,"1,074.10"
2003-12-15,"1,068.00"
2003-12-16,"1,075.10"
2003-12-17,"1,076.50"
2003-12-18,"1,089.20"
2003-12-19,"1,088.70"
2003-12-22,"1,092.90"
2003-12-23,"1,096.00"
2003-12-24,"1,094.00"
2003-12-29,"1,109.50"
2003-12-30,"1,109.60"
2003-12-31,"1,111.90"
2004-01-05,"1,122.20"
2004-01-06,"1,123.70"
2004-01-07,"1,126.30"
2004-01-08,"1,131.90"
2004-01-09,"1,121.90"
2004-01-12,"1,127.20"
2004-01-13,"1,121.20"
2004-01-14,"1,130.50"
2004-01-15,"1,132.00"
2004-01-16,"1,139.80"
2004-01-20,"1,138.80"
2004-01-21,"1,147.60"
2004-01-22,"1,143.90"
2004-01-23,"1,141.50"
